iter	RMSE
886	0.02552432969
887	0.0255079526
888	0.02549344261
889	0.0254794453
890	0.02546835828
891	0.02541398359
892	0.02539430939
893	0.02536466606
894	0.02532445539
895	0.02528801099
896	0.02524889479
897	0.02522915009
898	0.02521261676
899	0.02519053711
900	0.02517578304
901	0.02516055078
902	0.0251275529
903	0.02511617629
904	0.02510028147
905	0.02508303424
906	0.02505904835
907	0.02504340402
908	0.02499795455
909	0.02498253476
910	0.02496352422
911	0.02493870782
912	0.02492687727
913	0.02491604704
914	0.02490581842
915	0.0248746084
916	0.02483809121
917	0.02482217493
918	0.02479542899
919	0.0247783169
920	0.02473281616
921	0.02471214687
922	0.0246812492
923	0.0246707627
924	0.02465759909
925	0.02464034863
926	0.02463106892
927	0.02462460591
928	0.02460757241
929	0.02460136602
930	0.02457917891
931	0.02455563308
932	0.02454562775
933	0.02453649487
934	0.02452120572
935	0.02449759567
936	0.02448067581
937	0.02444762625
938	0.02443580603
939	0.02439382761
940	0.02438524778
941	0.02437464969
942	0.02433084153
943	0.02430807212
944	0.0242943417
945	0.02426106143
946	0.02424331797
947	0.02422638402
948	0.02420158411
949	0.02417500885
950	0.02414014479
951	0.02411817344
952	0.02410989523
953	0.02409066952
954	0.02406049406
955	0.02404677363
956	0.0240164007
957	0.02399765532
958	0.02396495858
959	0.02394336723
960	0.02392338659
961	0.0239027819
962	0.02387753326
963	0.02385344128
964	0.02381460879
965	0.02379675808
966	0.02378127116
967	0.0237423633
968	0.02372762268
969	0.02371391881
970	0.02369891904
971	0.02368477327
972	0.02366633466
973	0.0236429112
974	0.02362804203
975	0.02361508545
976	0.02358562949
977	0.02356214193
978	0.02354326348
979	0.023524801
980	0.02350112302
981	0.02347977198
982	0.02346561483
983	0.02343759001
984	0.02343050278
985	0.02341810841
986	0.02339415374
987	0.0233754688
988	0.02336554767
989	0.02334649956
990	0.02332775654
991	0.02330382312
992	0.02328562018
993	0.02326839204
994	0.02325984433
995	0.02325084394
996	0.02322384694
997	0.02320907288
998	0.0231924018
999	0.02317332689
